game_id,round,tossup,team,player,opponent,category,subcategory,answer,buzz_position,value
180,18,20,Minnesota B,Nicholas Tunks,Rutgers B,Thought,Social Science,liquidity preference,146,0
181,18,4,NYU A,Halle Friedman,Florida B,History,European History,alcohol,119,-5
181,18,4,Florida B,Mateo Javier Acosta,NYU A,History,European History,alcohol,158,10
181,18,5,NYU A,Halle Friedman,Florida B,Arts,Other Fine Arts,the War Room,61,10
181,18,6,NYU A,Halle Friedman,Florida B,Beliefs and Other,Geography,cartography,102,10
181,18,7,Florida B,Qingyu Zhang,NYU A,History,American History,Valley Forge,132,10
181,18,8,NYU A,Justin Chen,Florida B,Literature,World Literature,Elif Shafak,154,10
181,18,9,NYU A,Halle Friedman,Florida B,Beliefs and Other,Other Academic,barbershops,120,-5
181,18,9,Florida B,Mateo Javier Acosta,NYU A,Beliefs and Other,Other Academic,barbershops,141,10
181,18,11,NYU A,Halle Friedman,Florida B,Arts,Painting/Sculpture,John Milton,111,10
181,18,12,Florida B,Qingyu Zhang,NYU A,Beliefs and Other,Religion,Sufi saints,125,10
181,18,13,Florida B,Mateo Javier Acosta,NYU A,History,World History,abolition of slavery in Brazil,115,10
181,18,14,NYU A,Halle Friedman,Florida B,Literature,European Literature,linden trees,56,10
181,18,15,Florida B,Qingyu Zhang,NYU A,History,Other History,Ian Smith,37,10
181,18,16,Florida B,Qingyu Zhang,NYU A,Science,Biology,Native American people,116,10
181,18,17,Florida B,Tiffany Zhou,NYU A,Arts,Classical Music,Ludwig van Beethoven,144,10
181,18,18,Florida B,Tiffany Zhou,NYU A,Science,Physics,Bose–Einstein condensates,106,10
181,18,19,NYU A,Justin Chen,Florida B,Literature,American Literature,The Dream Songs,102,10
181,18,20,NYU A,Justin Chen,Florida B,Thought,Social Science,liquidity preference,141,10
182,18,1,Minnesota A,Ethan Ashbrook,North Carolina A,Literature,British Literature,Battle of Maldon,148,10
182,18,2,North Carolina A,Vincent Du,Minnesota A,Science,Other Science,estimators,140,10
182,18,3,North Carolina A,Vincent Du,Minnesota A,Thought,Philosophy,Hubert Dreyfus,80,10
182,18,4,Minnesota A,Shardul Rao,North Carolina A,History,European History,alcohol,112,10
182,18,5,North Carolina A,Jim Fan,Minnesota A,Arts,Other Fine Arts,the War Room,111,10
182,18,6,Minnesota A,Joel Miles,North Carolina A,Beliefs and Other,Geography,cartography,99,10
182,18,7,Minnesota A,Shardul Rao,North Carolina A,History,American History,Valley Forge,135,10
182,18,8,North Carolina A,Vincent Du,Minnesota A,Literature,World Literature,Elif Shafak,145,10
182,18,9,Minnesota A,Ethan Ashbrook,North Carolina A,Beliefs and Other,Other Academic,barbershops,108,10
182,18,10,Minnesota A,Ethan Ashbrook,North Carolina A,Science,Chemistry,silanes,84,-5
182,18,10,North Carolina A,Vittal Bhat,Minnesota A,Science,Chemistry,silanes,110,10
182,18,11,Minnesota A,Ethan Ashbrook,North Carolina A,Arts,Painting/Sculpture,John Milton,120,10
182,18,12,North Carolina A,Vincent Du,Minnesota A,Beliefs and Other,Religion,Sufi saints,118,-5
182,18,13,Minnesota A,Joel Miles,North Carolina A,History,World History,abolition of slavery in Brazil,115,10
182,18,14,Minnesota A,Joel Miles,North Carolina A,Literature,European Literature,linden trees,141,10
182,18,15,North Carolina A,Vincent Du,Minnesota A,History,Other History,Ian Smith,107,10
182,18,16,Minnesota A,Joel Miles,North Carolina A,Science,Biology,Native American people,137,10
182,18,17,North Carolina A,Vincent Du,Minnesota A,Arts,Classical Music,Ludwig van Beethoven,101,10
182,18,18,North Carolina A,Vincent Du,Minnesota A,Science,Physics,Bose–Einstein condensates,95,10
182,18,19,North Carolina A,Jim Fan,Minnesota A,Literature,American Literature,The Dream Songs,102,10
182,18,20,North Carolina A,Vincent Du,Minnesota A,Thought,Social Science,liquidity preference,102,-5
186,18,1,Imperial A,Enoch Yuen,Purdue A,Literature,British Literature,Battle of Maldon,128,10
186,18,2,Imperial A,Carlos Doebeli,Purdue A,Science,Other Science,estimators,149,10
186,18,3,Purdue A,Quynh Phung,Imperial A,Thought,Philosophy,Hubert Dreyfus,17,-5
186,18,3,Imperial A,Enoch Yuen,Purdue A,Thought,Philosophy,Hubert Dreyfus,129,0
186,18,4,Imperial A,Michael Mays,Purdue A,History,European History,alcohol,149,10
186,18,5,Imperial A,Michael Mays,Purdue A,Arts,Other Fine Arts,the War Room,92,10
186,18,6,Imperial A,Rahim Dina,Purdue A,Beliefs and Other,Geography,cartography,99,10
186,18,7,Imperial A,Michael Mays,Purdue A,History,American History,Valley Forge,124,10
186,18,8,Purdue A,Alex Pijanowski,Imperial A,Literature,World Literature,Elif Shafak,123,10
186,18,9,Purdue A,Alex Pijanowski,Imperial A,Beliefs and Other,Other Academic,barbershops,133,-5
186,18,9,Imperial A,Michael Mays,Purdue A,Beliefs and Other,Other Academic,barbershops,141,10
186,18,10,Purdue A,Matt Schiavone,Imperial A,Science,Chemistry,silanes,106,10
186,18,11,Purdue A,Ben Dahl,Imperial A,Arts,Painting/Sculpture,John Milton,120,10
186,18,13,Purdue A,Alex Pijanowski,Imperial A,History,World History,abolition of slavery in Brazil,115,10
186,18,14,Imperial A,Michael Mays,Purdue A,Literature,European Literature,linden trees,145,-5
186,18,14,Purdue A,Quynh Phung,Imperial A,Literature,European Literature,linden trees,161,0
186,18,15,Imperial A,Michael Mays,Purdue A,History,Other History,Ian Smith,134,10
186,18,16,Purdue A,Matt Schiavone,Imperial A,Science,Biology,Native American people,120,10
186,18,17,Purdue A,Alex Pijanowski,Imperial A,Arts,Classical Music,Ludwig van Beethoven,107,10
186,18,18,Imperial A,Carlos Doebeli,Purdue A,Science,Physics,Bose–Einstein condensates,100,-5
186,18,18,Purdue A,Matt Schiavone,Imperial A,Science,Physics,Bose–Einstein condensates,128,10
186,18,19,Purdue A,Alex Pijanowski,Imperial A,Literature,American Literature,The Dream Songs,154,10
186,18,20,Imperial A,Enoch Yuen,Purdue A,Thought,Social Science,liquidity preference,140,-5
186,18,20,Purdue A,Alex Pijanowski,Imperial A,Thought,Social Science,liquidity preference,146,0
188,18,1,Stanford A,Tim Morrison,Duke A,Literature,British Literature,Battle of Maldon,112,10
188,18,2,Stanford A,Tim Morrison,Duke A,Science,Other Science,estimators,61,10
188,18,3,Stanford A,Tim Morrison,Duke A,Thought,Philosophy,Hubert Dreyfus,67,10
188,18,4,Stanford A,Eric Wolfsberg,Duke A,History,European History,alcohol,117,10
188,18,5,Stanford A,Tim Morrison,Duke A,Arts,Other Fine Arts,the War Room,45,10
188,18,6,Duke A,Ashish Subramanian,Stanford A,Beliefs and Other,Geography,cartography,102,10
188,18,7,Stanford A,Eric Wolfsberg,Duke A,History,American History,Valley Forge,116,10
188,18,8,Stanford A,Andrew Zeng,Duke A,Literature,World Literature,Elif Shafak,154,0
188,18,8,Duke A,Ashish Subramanian,Stanford A,Literature,World Literature,Elif Shafak,154,0
188,18,9,Stanford A,Tim Morrison,Duke A,Beliefs and Other,Other Academic,barbershops,105,10
188,18,10,Stanford A,Eric Wolfsberg,Duke A,Science,Chemistry,silanes,91,10
188,18,11,Stanford A,Tim Morrison,Duke A,Arts,Painting/Sculpture,John Milton,118,10
188,18,12,Stanford A,Natan Holtzman,Duke A,Beliefs and Other,Religion,Sufi saints,109,10
188,18,13,Duke A,Ashish Subramanian,Stanford A,History,World History,abolition of slavery in Brazil,115,10
188,18,14,Duke A,Ashish Subramanian,Stanford A,Literature,European Literature,linden trees,136,10
188,18,15,Stanford A,Andrew Zeng,Duke A,History,Other History,Ian Smith,81,10
188,18,16,Stanford A,Natan Holtzman,Duke A,Science,Biology,Native American people,36,10
188,18,17,Duke A,Jacob Egol,Stanford A,Arts,Classical Music,Ludwig van Beethoven,71,10
188,18,18,Duke A,Simon Gorbaty,Stanford A,Science,Physics,Bose–Einstein condensates,91,10
188,18,19,Stanford A,Tim Morrison,Duke A,Literature,American Literature,The Dream Songs,138,-5
188,18,19,Duke A,Jerry Lin,Stanford A,Literature,American Literature,The Dream Songs,154,0
188,18,20,Stanford A,Tim Morrison,Duke A,Thought,Social Science,liquidity preference,138,-5
188,18,20,Duke A,Jerry Lin,Stanford A,Thought,Social Science,liquidity preference,146,0
190,18,2,Toronto A,Gareth Thorlakson,UC Berkeley A,Science,Other Science,estimators,133,10
190,18,3,UC Berkeley A,Ryan Sun,Toronto A,Thought,Philosophy,Hubert Dreyfus,126,-5
190,18,4,UC Berkeley A,Shahar Schwartz,Toronto A,History,European History,alcohol,117,10
190,18,5,Toronto A,Wenying Wu,UC Berkeley A,Arts,Other Fine Arts,the War Room,61,10
190,18,6,Toronto A,Sky Li,UC Berkeley A,Beliefs and Other,Geography,cartography,101,10
190,18,7,UC Berkeley A,Ryan Sun,Toronto A,History,American History,Valley Forge,130,10
190,18,8,UC Berkeley A,Eve Fleisig,Toronto A,Literature,World Literature,Elif Shafak,113,10
190,18,9,UC Berkeley A,Ryan Sun,Toronto A,Beliefs and Other,Other Academic,barbershops,70,10
190,18,10,UC Berkeley A,Swapnil Garg,Toronto A,Science,Chemistry,silanes,115,-5
190,18,11,UC Berkeley A,Eve Fleisig,Toronto A,Arts,Painting/Sculpture,John Milton,115,10
190,18,12,Toronto A,Ian Chow,UC Berkeley A,Beliefs and Other,Religion,Sufi saints,150,10
190,18,13,Toronto A,Ian Chow,UC Berkeley A,History,World History,abolition of slavery in Brazil,124,10
190,18,14,UC Berkeley A,Eve Fleisig,Toronto A,Literature,European Literature,linden trees,66,10
190,18,15,Toronto A,Gareth Thorlakson,UC Berkeley A,History,Other History,Ian Smith,88,10
190,18,16,Toronto A,Gareth Thorlakson,UC Berkeley A,Science,Biology,Native American people,119,10
190,18,17,Toronto A,Sky Li,UC Berkeley A,Arts,Classical Music,Ludwig van Beethoven,103,10
190,18,18,UC Berkeley A,Shahar Schwartz,Toronto A,Science,Physics,Bose–Einstein condensates,101,10
190,18,19,UC Berkeley A,Shahar Schwartz,Toronto A,Literature,American Literature,The Dream Songs,128,10
190,18,20,Toronto A,Gareth Thorlakson,UC Berkeley A,Thought,Social Science,liquidity preference,141,10
193,18,1,South Carolina A,Julian Gatch,WUSTL B,Literature,British Literature,Battle of Maldon,149,10
193,18,2,WUSTL B,Vedul Palavajjhala,South Carolina A,Science,Other Science,estimators,139,10
193,18,4,South Carolina A,Jack Oberman,WUSTL B,History,European History,alcohol,123,10
193,18,5,South Carolina A,Isak Jatoi,WUSTL B,Arts,Other Fine Arts,the War Room,145,10
193,18,6,WUSTL B,Vedul Palavajjhala,South Carolina A,Beliefs and Other,Geography,cartography,87,-5
193,18,6,South Carolina A,Julian Gatch,WUSTL B,Beliefs and Other,Geography,cartography,125,10
193,18,7,WUSTL B,Vedul Palavajjhala,South Carolina A,History,American History,Valley Forge,129,-5
193,18,8,South Carolina A,Khushi Umarwadia,WUSTL B,Literature,World Literature,Elif Shafak,143,10
193,18,9,WUSTL B,Henry Lytle,South Carolina A,Beliefs and Other,Other Academic,barbershops,140,10
193,18,10,South Carolina A,Isak Jatoi,WUSTL B,Science,Chemistry,silanes,94,-5
193,18,10,WUSTL B,June Yin,South Carolina A,Science,Chemistry,silanes,131,10
193,18,11,South Carolina A,Jack Oberman,WUSTL B,Arts,Painting/Sculpture,John Milton,117,10
193,18,12,South Carolina A,Isak Jatoi,WUSTL B,Beliefs and Other,Religion,Sufi saints,143,-5
193,18,13,South Carolina A,Isak Jatoi,WUSTL B,History,World History,abolition of slavery in Brazil,115,10
193,18,14,WUSTL B,Vedul Palavajjhala,South Carolina A,Literature,European Literature,linden trees,145,-5
193,18,15,WUSTL B,Vedul Palavajjhala,South Carolina A,History,Other History,Ian Smith,98,10
193,18,16,South Carolina A,Julian Gatch,WUSTL B,Science,Biology,Native American people,124,10
193,18,17,South Carolina A,Isak Jatoi,WUSTL B,Arts,Classical Music,Ludwig van Beethoven,144,10
193,18,18,WUSTL B,June Yin,South Carolina A,Science,Physics,Bose–Einstein condensates,106,10
193,18,19,WUSTL B,Vedul Palavajjhala,South Carolina A,Literature,American Literature,The Dream Songs,113,10
193,18,20,WUSTL B,June Yin,South Carolina A,Thought,Social Science,liquidity preference,125,-5
194,18,1,Yale A,Daniel Ma,Brown A,Literature,British Literature,Battle of Maldon,151,10
194,18,2,Brown A,Anson Berns,Yale A,Science,Other Science,estimators,127,-5
194,18,2,Yale A,Michał Gerasimiuk,Brown A,Science,Other Science,estimators,155,10
194,18,3,Yale A,Michał Gerasimiuk,Brown A,Thought,Philosophy,Hubert Dreyfus,123,-5
194,18,3,Brown A,Walter Zhang,Yale A,Thought,Philosophy,Hubert Dreyfus,129,0
194,18,4,Yale A,Michał Gerasimiuk,Brown A,History,European History,alcohol,58,10
194,18,5,Yale A,Daniel Sheinberg,Brown A,Arts,Other Fine Arts,the War Room,105,10
194,18,6,Brown A,Anson Berns,Yale A,Beliefs and Other,Geography,cartography,101,10
194,18,7,Brown A,Walter Zhang,Yale A,History,American History,Valley Forge,130,10
194,18,8,Yale A,Michał Gerasimiuk,Brown A,Literature,World Literature,Elif Shafak,154,0
194,18,9,Yale A,Daniel Ma,Brown A,Beliefs and Other,Other Academic,barbershops,79,-5
194,18,9,Brown A,Anson Berns,Yale A,Beliefs and Other,Other Academic,barbershops,141,10
194,18,10,Yale A,Daniel Ma,Brown A,Science,Chemistry,silanes,120,-5
194,18,10,Brown A,Jason Hong,Yale A,Science,Chemistry,silanes,132,10
194,18,11,Brown A,Anson Berns,Yale A,Arts,Painting/Sculpture,John Milton,113,-5
194,18,11,Yale A,Michał Gerasimiuk,Brown A,Arts,Painting/Sculpture,John Milton,157,10
194,18,12,Yale A,Michał Gerasimiuk,Brown A,Beliefs and Other,Religion,Sufi saints,121,-5
194,18,12,Brown A,Michael Li,Yale A,Beliefs and Other,Religion,Sufi saints,150,0
194,18,13,Yale A,Daniel Ma,Brown A,History,World History,abolition of slavery in Brazil,131,-5
194,18,13,Brown A,Walter Zhang,Yale A,History,World History,abolition of slavery in Brazil,148,10
194,18,14,Yale A,Michał Gerasimiuk,Brown A,Literature,European Literature,linden trees,91,10
194,18,15,Yale A,Daniel Ma,Brown A,History,Other History,Ian Smith,85,10
194,18,16,Yale A,Daniel Ma,Brown A,Science,Biology,Native American people,100,-5
194,18,16,Brown A,Jason Hong,Yale A,Science,Biology,Native American people,129,10
194,18,17,Brown A,Michael Li,Yale A,Arts,Classical Music,Ludwig van Beethoven,103,-5
194,18,17,Yale A,Daniel Ma,Brown A,Arts,Classical Music,Ludwig van Beethoven,145,10
194,18,18,Brown A,Jason Hong,Yale A,Science,Physics,Bose–Einstein condensates,106,10
194,18,19,Yale A,Arthur Delot-Vilain,Brown A,Literature,American Literature,The Dream Songs,77,-5
194,18,19,Brown A,Anson Berns,Yale A,Literature,American Literature,The Dream Songs,154,10
194,18,20,Yale A,Arthur Delot-Vilain,Brown A,Thought,Social Science,liquidity preference,141,-5
194,18,20,Brown A,Walter Zhang,Yale A,Thought,Social Science,liquidity preference,146,0
198,18,1,Northwestern A,Andrew Salij,Chicago C,Literature,British Literature,Battle of Maldon,149,10
198,18,2,Northwestern A,Christopher Sims,Chicago C,Science,Other Science,estimators,132,10
198,18,3,Chicago C,Henry Cafaro,Northwestern A,Thought,Philosophy,Hubert Dreyfus,129,0
198,18,3,Northwestern A,Sharath Narayan,Chicago C,Thought,Philosophy,Hubert Dreyfus,129,0
198,18,4,Northwestern A,Andrew Salij,Chicago C,History,European History,alcohol,109,10
198,18,5,Chicago C,Henry Cafaro,Northwestern A,Arts,Other Fine Arts,the War Room,45,10
198,18,6,Chicago C,Henry Cafaro,Northwestern A,Beliefs and Other,Geography,cartography,88,10
198,18,7,Chicago C,Henry Cafaro,Northwestern A,History,American History,Valley Forge,103,10
198,18,8,Northwestern A,Sharath Narayan,Chicago C,Literature,World Literature,Elif Shafak,150,10
198,18,9,Chicago C,Robert Condron,Northwestern A,Beliefs and Other,Other Academic,barbershops,138,10
198,18,10,Northwestern A,Nikhil Chellam,Chicago C,Science,Chemistry,silanes,49,10
198,18,11,Chicago C,Dennis Reppen,Northwestern A,Arts,Painting/Sculpture,John Milton,42,-5
198,18,11,Northwestern A,Christopher Sims,Chicago C,Arts,Painting/Sculpture,John Milton,157,10
198,18,12,Northwestern A,Nikhil Chellam,Chicago C,Beliefs and Other,Religion,Sufi saints,79,10
198,18,13,Northwestern A,Christopher Sims,Chicago C,History,World History,abolition of slavery in Brazil,115,10
198,18,14,Northwestern A,Christopher Sims,Chicago C,Literature,European Literature,linden trees,141,10
198,18,15,Chicago C,Henry Cafaro,Northwestern A,History,Other History,Ian Smith,77,-5
198,18,15,Northwestern A,Nikhil Chellam,Chicago C,History,Other History,Ian Smith,134,10
198,18,16,Chicago C,Connor Blake,Northwestern A,Science,Biology,Native American people,69,-5
198,18,16,Northwestern A,Andrew Salij,Chicago C,Science,Biology,Native American people,137,10
198,18,17,Northwestern A,Christopher Sims,Chicago C,Arts,Classical Music,Ludwig van Beethoven,84,10
198,18,18,Chicago C,Connor Blake,Northwestern A,Science,Physics,Bose–Einstein condensates,42,10
198,18,19,Chicago C,Robert Condron,Northwestern A,Literature,American Literature,The Dream Songs,154,0
198,18,20,Chicago C,Robert Condron,Northwestern A,Thought,Social Science,liquidity preference,141,10
201,18,1,WUSTL A,Matthew Lehmann,Cornell A,Literature,British Literature,Battle of Maldon,97,-5
201,18,1,Cornell A,Jonathan Tran,WUSTL A,Literature,British Literature,Battle of Maldon,149,10
201,18,2,Cornell A,Geoffrey Chen,WUSTL A,Science,Other Science,estimators,106,10
201,18,3,Cornell A,Nathan Zhang,WUSTL A,Thought,Philosophy,Hubert Dreyfus,67,10
201,18,4,Cornell A,Jonathan Tran,WUSTL A,History,European History,alcohol,118,10
201,18,5,WUSTL A,Charles Hang,Cornell A,Arts,Other Fine Arts,the War Room,98,10
201,18,6,Cornell A,Geoffrey Chen,WUSTL A,Beliefs and Other,Geography,cartography,86,10
201,18,7,Cornell A,Raymond Wang,WUSTL A,History,American History,Valley Forge,81,10
201,18,8,WUSTL A,Matthew Lehmann,Cornell A,Literature,World Literature,Elif Shafak,113,10
201,18,9,Cornell A,Geoffrey Chen,WUSTL A,Beliefs and Other,Other Academic,barbershops,93,-5
201,18,9,WUSTL A,Charles Hang,Cornell A,Beliefs and Other,Other Academic,barbershops,141,10
201,18,10,WUSTL A,Paul Lee,Cornell A,Science,Chemistry,silanes,94,-5
201,18,10,Cornell A,Geoffrey Chen,WUSTL A,Science,Chemistry,silanes,132,10
201,18,11,WUSTL A,Matthew Lehmann,Cornell A,Arts,Painting/Sculpture,John Milton,111,10
201,18,12,Cornell A,Jonathan Tran,WUSTL A,Beliefs and Other,Religion,Sufi saints,121,10
201,18,13,Cornell A,Jonathan Tran,WUSTL A,History,World History,abolition of slavery in Brazil,84,10
201,18,14,Cornell A,Raymond Wang,WUSTL A,Literature,European Literature,linden trees,70,10
201,18,15,WUSTL A,Matthew Lehmann,Cornell A,History,Other History,Ian Smith,62,10
201,18,16,WUSTL A,Charles Hang,Cornell A,Science,Biology,Native American people,116,10
201,18,17,Cornell A,Raymond Wang,WUSTL A,Arts,Classical Music,Ludwig van Beethoven,62,10
201,18,18,Cornell A,Geoffrey Chen,WUSTL A,Science,Physics,Bose–Einstein condensates,42,10
201,18,19,Cornell A,Raymond Wang,WUSTL A,Literature,American Literature,The Dream Songs,96,10
201,18,20,WUSTL A,Charles Hang,Cornell A,Thought,Social Science,liquidity preference,124,-5
201,18,20,Cornell A,Raymond Wang,WUSTL A,Thought,Social Science,liquidity preference,146,10
202,18,1,Texas A,Jisoo Yoo,Cornell B,Literature,British Literature,Battle of Maldon,156,0
202,18,1,Cornell B,Yared Tadesse,Texas A,Literature,British Literature,Battle of Maldon,156,0
202,18,2,Cornell B,Richard Niu,Texas A,Science,Other Science,estimators,136,-5
202,18,2,Texas A,Raul Passement,Cornell B,Science,Other Science,estimators,155,10
202,18,3,Cornell B,Yared Tadesse,Texas A,Thought,Philosophy,Hubert Dreyfus,125,-5
202,18,3,Texas A,Brad MacLaine,Cornell B,Thought,Philosophy,Hubert Dreyfus,129,10
202,18,4,Cornell B,Dan Ni,Texas A,History,European History,alcohol,119,10
202,18,5,Texas A,Brad MacLaine,Cornell B,Arts,Other Fine Arts,the War Room,149,10
202,18,6,Cornell B,Dan Ni,Texas A,Beliefs and Other,Geography,cartography,101,10
202,18,7,Cornell B,Yared Tadesse,Texas A,History,American History,Valley Forge,136,10
202,18,8,Texas A,Jisoo Yoo,Cornell B,Literature,World Literature,Elif Shafak,149,10
202,18,9,Texas A,Karan Gurazada,Cornell B,Beliefs and Other,Other Academic,barbershops,111,10
202,18,10,Cornell B,Dan Ni,Texas A,Science,Chemistry,silanes,93,10
202,18,11,Texas A,Jisoo Yoo,Cornell B,Arts,Painting/Sculpture,John Milton,152,10
202,18,12,Texas A,Brad MacLaine,Cornell B,Beliefs and Other,Religion,Sufi saints,112,10
202,18,13,Cornell B,Yared Tadesse,Texas A,History,World History,abolition of slavery in Brazil,115,10
202,18,14,Texas A,Jisoo Yoo,Cornell B,Literature,European Literature,linden trees,137,10
202,18,15,Cornell B,Yared Tadesse,Texas A,History,Other History,Ian Smith,130,10
202,18,16,Cornell B,Yared Tadesse,Texas A,Science,Biology,Native American people,116,10
202,18,17,Texas A,Karan Gurazada,Cornell B,Arts,Classical Music,Ludwig van Beethoven,92,10
202,18,18,Texas A,Raul Passement,Cornell B,Science,Physics,Bose–Einstein condensates,93,10
202,18,19,Texas A,Jisoo Yoo,Cornell B,Literature,American Literature,The Dream Songs,126,10
202,18,20,Cornell B,Dan Ni,Texas A,Thought,Social Science,liquidity preference,124,-5
208,18,1,Johns Hopkins A,Seth Ebner,Houston A,Literature,British Literature,Battle of Maldon,121,10
208,18,2,Johns Hopkins A,Jonathan Lau,Houston A,Science,Other Science,estimators,155,10
208,18,3,Houston A,John Broussard,Johns Hopkins A,Thought,Philosophy,Hubert Dreyfus,129,0
208,18,4,Houston A,John Broussard,Johns Hopkins A,History,European History,alcohol,128,10
208,18,5,Houston A,John Broussard,Johns Hopkins A,Arts,Other Fine Arts,the War Room,118,10
208,18,6,Johns Hopkins A,Seth Ebner,Houston A,Beliefs and Other,Geography,cartography,102,10
208,18,7,Johns Hopkins A,Jonathan Lau,Houston A,History,American History,Valley Forge,130,10
208,18,8,Houston A,John Broussard,Johns Hopkins A,Literature,World Literature,Elif Shafak,154,0
208,18,8,Johns Hopkins A,Seth Ebner,Houston A,Literature,World Literature,Elif Shafak,154,10
208,18,9,Houston A,Sean Doyle,Johns Hopkins A,Beliefs and Other,Other Academic,barbershops,133,10
208,18,10,Johns Hopkins A,Jonathan Lau,Houston A,Science,Chemistry,silanes,129,10
208,18,11,Houston A,John Broussard,Johns Hopkins A,Arts,Painting/Sculpture,John Milton,121,10
208,18,12,Houston A,Sean Doyle,Johns Hopkins A,Beliefs and Other,Religion,Sufi saints,150,0
208,18,13,Johns Hopkins A,Vaishali Siva,Houston A,History,World History,abolition of slavery in Brazil,131,10
208,18,14,Houston A,John Broussard,Johns Hopkins A,Literature,European Literature,linden trees,133,10
208,18,15,Johns Hopkins A,Jonathan Lau,Houston A,History,Other History,Ian Smith,117,10
208,18,16,Houston A,John Broussard,Johns Hopkins A,Science,Biology,Native American people,119,10
208,18,17,Johns Hopkins A,Jonathan Lau,Houston A,Arts,Classical Music,Ludwig van Beethoven,145,10
208,18,18,Johns Hopkins A,Maximillian Niebur,Houston A,Science,Physics,Bose–Einstein condensates,108,10
208,18,19,Johns Hopkins A,Seth Ebner,Houston A,Literature,American Literature,The Dream Songs,154,0
208,18,20,Johns Hopkins A,Vaishali Siva,Houston A,Thought,Social Science,liquidity preference,143,-5
208,18,20,Houston A,Sean Doyle,Johns Hopkins A,Thought,Social Science,liquidity preference,146,0
217,18,1,Illinois A,Mitch McCullar,Rutgers A,Literature,British Literature,Battle of Maldon,142,10
217,18,2,Illinois A,Max Brodsky,Rutgers A,Science,Other Science,estimators,148,10
217,18,3,Illinois A,Mitch McCullar,Rutgers A,Thought,Philosophy,Hubert Dreyfus,129,0
217,18,3,Rutgers A,Joelle Smart,Illinois A,Thought,Philosophy,Hubert Dreyfus,129,0
217,18,4,Rutgers A,Joelle Smart,Illinois A,History,European History,alcohol,121,10
217,18,5,Illinois A,Justin Wytmar,Rutgers A,Arts,Other Fine Arts,the War Room,61,-5
217,18,5,Rutgers A,Aiden Dartley,Illinois A,Arts,Other Fine Arts,the War Room,150,10
217,18,6,Rutgers A,Joelle Smart,Illinois A,Beliefs and Other,Geography,cartography,107,10
217,18,7,Illinois A,Justin Wytmar,Rutgers A,History,American History,Valley Forge,106,-5
217,18,7,Rutgers A,Aiden Dartley,Illinois A,History,American History,Valley Forge,157,10
217,18,8,Rutgers A,Darren Petrosino,Illinois A,Literature,World Literature,Elif Shafak,86,10
217,18,9,Rutgers A,Aiden Dartley,Illinois A,Beliefs and Other,Other Academic,barbershops,70,10
217,18,10,Rutgers A,Joelle Smart,Illinois A,Science,Chemistry,silanes,132,0
217,18,10,Illinois A,Yash Mandavia,Rutgers A,Science,Chemistry,silanes,132,0
217,18,11,Illinois A,Justin Wytmar,Rutgers A,Arts,Painting/Sculpture,John Milton,111,10
217,18,12,Illinois A,Mitch McCullar,Rutgers A,Beliefs and Other,Religion,Sufi saints,150,0
217,18,12,Rutgers A,Joelle Smart,Illinois A,Beliefs and Other,Religion,Sufi saints,150,0
217,18,13,Rutgers A,Aiden Dartley,Illinois A,History,World History,abolition of slavery in Brazil,115,10
217,18,14,Illinois A,Mitch McCullar,Rutgers A,Literature,European Literature,linden trees,121,10
217,18,15,Rutgers A,Aiden Dartley,Illinois A,History,Other History,Ian Smith,88,10
217,18,16,Illinois A,Max Brodsky,Rutgers A,Science,Biology,Native American people,92,-5
217,18,16,Rutgers A,Joelle Smart,Illinois A,Science,Biology,Native American people,137,10
217,18,17,Illinois A,Max Brodsky,Rutgers A,Arts,Classical Music,Ludwig van Beethoven,83,10
217,18,18,Rutgers A,Aiden Dartley,Illinois A,Science,Physics,Bose–Einstein condensates,127,10
217,18,19,Illinois A,Mitch McCullar,Rutgers A,Literature,American Literature,The Dream Songs,102,10
217,18,20,Illinois A,Yash Mandavia,Rutgers A,Thought,Social Science,liquidity preference,141,-5
217,18,20,Rutgers A,Aiden Dartley,Illinois A,Thought,Social Science,liquidity preference,146,0
222,18,1,Virginia A,David Bass,Penn A,Literature,British Literature,Battle of Maldon,135,-5
222,18,2,Virginia A,David Bass,Penn A,Science,Other Science,estimators,113,10
222,18,4,Virginia A,Gio Mazzeo,Penn A,History,European History,alcohol,106,10
222,18,5,Virginia A,David Bass,Penn A,Arts,Other Fine Arts,the War Room,65,10
222,18,6,Virginia A,Gio Mazzeo,Penn A,Beliefs and Other,Geography,cartography,99,10
222,18,7,Virginia A,Joseph Chambers,Penn A,History,American History,Valley Forge,133,10
222,18,8,Virginia A,David Bass,Penn A,Literature,World Literature,Elif Shafak,115,-5
222,18,9,Penn A,Benjamin McAvoy-Bickford,Virginia A,Beliefs and Other,Other Academic,barbershops,127,10
222,18,11,Virginia A,David Bass,Penn A,Arts,Painting/Sculpture,John Milton,140,10
222,18,12,Virginia A,Alana Dickey,Penn A,Beliefs and Other,Religion,Sufi saints,79,10
222,18,13,Virginia A,Alana Dickey,Penn A,History,World History,abolition of slavery in Brazil,131,10
222,18,14,Penn A,Benjamin McAvoy-Bickford,Virginia A,Literature,European Literature,linden trees,145,-5
222,18,14,Virginia A,Joseph Chambers,Penn A,Literature,European Literature,linden trees,160,10
222,18,15,Penn A,Anirudh Bharadwaj,Virginia A,History,Other History,Ian Smith,96,-5
222,18,15,Virginia A,Joseph Chambers,Penn A,History,Other History,Ian Smith,133,10
